MSOA21CD,MSOA21NM,nca_name,overlap_percentage,overlap_type,total_employment,agri_soc_121,agri_soc_511,agri_soc_911,total_agri_employment,agri_percentage_121,agri_percentage_511,agri_percentage_911,total_agri_percentage,skill_matched_employment,skill_matched_percentage,C2021_OCC_105_NAME_top_1,C2021_OCC_105_NAME_top_2,C2021_OCC_105_NAME_top_3,C2021_OCC_105_NAME_top_4,C2021_OCC_105_NAME_top_5,OBS_VALUE_top_1,OBS_VALUE_top_2,OBS_VALUE_top_3,OBS_VALUE_top_4,OBS_VALUE_top_5,shannon_diversity,simpson_diversity,effective_occupations,top_1_concentration,top_3_concentration,top_5_concentration,hhi,occupations_over_1pct,occupations_over_2pct,occupations_over_5pct,dominance_ratio,concentration_category
E02005512,Breckland 010,South Norfolk and High Suffolk Claylands,25.653376736071493,Partially Within,4698,83,171,82,336,1.7667092379736058,3.6398467432950192,1.7454235845040442,7.151979565772669,378,8.045977011494253,613 Caring Personal Services,511 Agricultural and Related Trades,821 Road Transport Drivers,711 Sales Assistants and Retail Cashiers,112 Production Managers and Directors,243,171,170,162,158,4.194475035586779,0.980181507089509,50.45792354224106,5.172413793103448,12.430821626223926,19.24223073648361,198.1849291049097,31,15,1,1.4210526315789473,Diverse
E02005606,South Norfolk 010,South Norfolk and High Suffolk Claylands,41.1147825216631,Partially Within,2859,34,130,38,202,1.1892270024484084,4.547044421126268,1.3291360615599859,7.065407485134663,166,5.806225953130465,613 Caring Personal Services,511 Agricultural and Related Trades,711 Sales Assistants and Retail Cashiers,231 Teaching and other Educational Professionals,531 Construction and Building Trades,143,130,120,115,97,4.229248018350124,0.9803612262033177,50.91967606291855,5.001748863238895,13.746065057712487,21.161245190626094,196.38773796682386,33,10,1,1.0999999999999999,Diverse
E02005516,Breckland 014,South Norfolk and High Suffolk Claylands,33.92542714694506,Partially Within,3340,64,118,52,234,1.9161676646706587,3.5329341317365266,1.5568862275449102,7.005988023952097,213,6.377245508982036,821 Road Transport Drivers,112 Production Managers and Directors,711 Sales Assistants and Retail Cashiers,511 Agricultural and Related Trades,531 Construction and Building Trades,135,125,120,118,118,4.211687209645927,0.9807449173509268,51.93433953128928,4.04191616766467,11.377245508982035,18.44311377245509,192.5508264907311,33,12,0,1.08,Diverse
E02005608,South Norfolk 012,South Norfolk and High Suffolk Claylands,90.72221826697923,Partially Within,3493,41,147,38,226,1.1737761236759232,4.208416833667335,1.0878900658459776,6.470083023189235,205,5.868880618379616,613 Caring Personal Services,511 Agricultural and Related Trades,531 Construction and Building Trades,711 Sales Assistants and Retail Cashiers,112 Production Managers and Directors,167,147,145,138,110,4.231158558245698,0.9805148721228806,51.321192568320726,4.7809905525336385,13.140566847981678,20.240480961923847,194.85127877119416,33,12,0,1.1360544217687074,Diverse
E02006267,Mid Suffolk 007,South Norfolk and High Suffolk Claylands,91.24467054079047,Partially Within,4094,43,144,34,221,1.0503175378602834,3.517342452369321,0.8304836345872008,5.398143624816805,206,5.031753786028334,113 Functional Managers and Directors,231 Teaching and other Educational Professionals,112 Production Managers and Directors,531 Construction and Building Trades,511 Agricultural and Related Trades,194,172,169,159,144,4.213896812142459,0.9802027774748229,50.51213617103352,4.738641914997557,13.067904250122131,20.46897899364924,197.97222525177145,31,15,0,1.127906976744186,Diverse
E02005600,South Norfolk 004,South Norfolk and High Suffolk Claylands,50.413490169354304,Partially Within,2690,33,91,17,141,1.2267657992565055,3.382899628252788,0.6319702602230484,5.241635687732342,120,4.4609665427509295,231 Teaching and other Educational Professionals,113 Functional Managers and Directors,613 Caring Personal Services,125 Managers and Proprietors in Other Services,511 Agricultural and Related Trades,123,108,108,93,91,4.2130066047892,0.9804123768328243,51.05264643214946,4.5724907063197024,12.602230483271375,19.442379182156134,195.8762316717569,32,15,0,1.1388888888888888,Diverse
E02006289,East Suffolk 018,South Norfolk and High Suffolk Claylands,37.6464312751152,Partially Within,4075,35,147,30,212,0.8588957055214724,3.6073619631901837,0.7361963190184049,5.2024539877300615,183,4.49079754601227,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,531 Construction and Building Trades,511 Agricultural and Related Trades,922 Elementary Cleaning Occupations,258,219,154,147,132,4.150369038239242,0.9779193496179759,45.28852106702885,6.331288343558282,15.484662576687116,22.33128834355828,220.80650382024163,33,13,2,1.1780821917808217,Diverse
E02006316,East Suffolk 015,South Norfolk and High Suffolk Claylands,59.09177929914865,Partially Within,2837,18,98,29,145,0.6344730348960169,3.4543531899894253,1.0222065562213607,5.111032781106803,177,6.238984843144166,711 Sales Assistants and Retail Cashiers,613 Caring Personal Services,531 Construction and Building Trades,821 Road Transport Drivers,511 Agricultural and Related Trades,181,173,119,104,98,4.1177564478314945,0.976837745939682,43.17369101452074,6.379978850898836,16.672541416989777,23.79273880860063,231.62254060318048,35,13,2,1.0462427745664737,Diverse
E02006315,East Suffolk 014,South Norfolk and High Suffolk Claylands,14.215402438581368,Partially Within,2271,20,80,15,115,0.8806693086745927,3.522677234698371,0.6605019815059445,5.063848524878908,106,4.667547335975341,711 Sales Assistants and Retail Cashiers,613 Caring Personal Services,531 Construction and Building Trades,511 Agricultural and Related Trades,112 Production Managers and Directors,125,115,90,80,75,4.15524317759174,0.9782832222414178,46.047346946063946,5.504183179216204,14.53104359313078,21.35623073535887,217.1677775858221,29,16,2,1.0869565217391306,Diverse
E02005515,Breckland 013,South Norfolk and High Suffolk Claylands,90.49799330398928,Partially Within,3145,36,93,26,155,1.1446740858505564,2.957074721780604,0.8267090620031796,4.92845786963434,197,6.263910969793322,613 Caring Personal Services,112 Production Managers and Directors,231 Teaching and other Educational Professionals,531 Construction and Building Trades,711 Sales Assistants and Retail Cashiers,161,136,117,117,107,4.179058441919393,0.9795075838955012,48.79854063574604,5.119236883942766,13.1637519872814,20.28616852146264,204.92416104498773,30,15,1,1.1838235294117645,Diverse
E02006273,West Suffolk 005,South Norfolk and High Suffolk Claylands,67.97525668022801,Partially Within,3120,29,102,22,153,0.9294871794871795,3.2692307692307696,0.7051282051282052,4.903846153846154,187,5.993589743589744,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,531 Construction and Building Trades,112 Production Managers and Directors,821 Road Transport Drivers,170,133,132,115,105,4.173132191812187,0.9791584483892176,47.981072555205046,5.448717948717949,13.942307692307693,20.993589743589745,208.4155161078238,27,13,1,1.2781954887218046,Diverse
E02006292,East Suffolk 021,South Norfolk and High Suffolk Claylands,78.17480779650042,Partially Within,3111,37,89,23,149,1.1893281902925106,2.860816457730633,0.7393121182899389,4.789456766313083,109,3.5036965605914494,113 Functional Managers and Directors,231 Teaching and other Educational Professionals,125 Managers and Proprietors in Other Services,112 Production Managers and Directors,613 Caring Personal Services,148,129,126,120,108,4.19378088771317,0.9798581799467077,49.64794628063137,4.757312761170042,12.95403407264545,20.28286724525876,201.41820053292304,34,15,0,1.1472868217054264,Diverse
E02006265,Mid Suffolk 005,South Norfolk and High Suffolk Claylands,83.1777516825186,Partially Within,3499,29,103,33,165,0.8288082309231208,2.9436981994855675,0.943126607602172,4.71563303801086,229,6.544727064875679,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,531 Construction and Building Trades,113 Functional Managers and Directors,821 Road Transport Drivers,155,151,131,120,115,4.209929885563517,0.9806865163206309,51.77729800596308,4.429837096313232,12.489282652186338,19.205487282080593,193.13483679369133,35,13,0,1.0264900662251655,Diverse
E02005604,South Norfolk 008,South Norfolk and High Suffolk Claylands,58.36778511984513,Partially Within,3963,34,98,34,166,0.8579359071410547,2.4728740852889226,0.8579359071410547,4.188745899571032,167,4.213979308604592,613 Caring Personal Services,231 Teaching and other Educational Professionals,711 Sales Assistants and Retail Cashiers,113 Functional Managers and Directors,531 Construction and Building Trades,193,165,154,152,132,4.22393509990145,0.9806414608914952,51.65679054576312,4.870047943477164,12.919505425182942,20.085793590714108,193.58539108504868,34,12,0,1.1696969696969697,Diverse
E02006274,West Suffolk 006,South Norfolk and High Suffolk Claylands,26.135281553549344,Partially Within,3470,27,77,29,133,0.7780979827089337,2.219020172910663,0.8357348703170028,3.832853025936599,153,4.409221902017292,331 Protective Service Occupations,613 Caring Personal Services,116 Senior Officers in Protective Services,711 Sales Assistants and Retail Cashiers,113 Functional Managers and Directors,392,160,139,132,105,4.054301848799586,0.9709370562001179,34.408076720846765,11.296829971181555,19.913544668587896,26.74351585014409,290.62943799882066,28,15,1,2.45,Highly Concentrated (10%+ in 1 occupation)
E02006266,Mid Suffolk 006,South Norfolk and High Suffolk Claylands,33.244444743702495,Partially Within,4323,32,113,20,165,0.7402266944251678,2.6139255146888734,0.4626416840157298,3.816793893129771,230,5.320379366180893,613 Caring Personal Services,231 Teaching and other Educational Professionals,711 Sales Assistants and Retail Cashiers,113 Functional Managers and Directors,531 Construction and Building Trades,185,182,174,170,170,4.219180409517456,0.9803792516709225,50.9664556737637,4.279435577145501,12.51445755262549,20.379366180892898,196.20748329077472,35,12,0,1.0164835164835166,Diverse
E02005605,South Norfolk 009,South Norfolk and High Suffolk Claylands,88.45390699797753,Partially Within,5134,27,125,33,185,0.5259057265290222,2.4347487339306584,0.6427736657576938,3.6034281262173744,199,3.876119984417608,113 Functional Managers and Directors,613 Caring Personal Services,231 Teaching and other Educational Professionals,711 Sales Assistants and Retail Cashiers,531 Construction and Building Trades,237,233,229,207,156,4.197925442051754,0.9798527624827965,49.634596263934924,4.616283599532528,13.615114920140241,20.685625243474874,201.47237517203533,32,16,0,1.0171673819742488,Diverse
E02006291,East Suffolk 020,South Norfolk and High Suffolk Claylands,42.65764167824571,Partially Within,3345,16,76,28,120,0.4783258594917788,2.2720478325859492,0.837070254110613,3.587443946188341,154,4.60388639760837,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,113 Functional Managers and Directors,231 Teaching and other Educational Professionals,112 Production Managers and Directors,181,177,144,140,104,4.185030724007102,0.978991645831518,47.60011145948108,5.411061285500748,15.007473841554559,22.301943198804185,210.0835416848206,31,14,2,1.0225988700564972,Diverse
E02006312,East Suffolk 011,South Norfolk and High Suffolk Claylands,49.05261225541684,Partially Within,3887,25,90,20,135,0.6431695394906097,2.315410342166195,0.5145356315924877,3.473115513249293,289,7.435039876511448,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,231 Teaching and other Educational Professionals,531 Construction and Building Trades,112 Production Managers and Directors,227,200,146,123,110,4.187777085144382,0.9795114347171501,48.80771231146445,5.839979418574736,14.741445845124773,20.735785953177256,204.8856528284998,33,15,2,1.135,Diverse
E02005602,South Norfolk 006,South Norfolk and High Suffolk Claylands,76.44688716376308,Partially Within,6138,39,113,26,178,0.635386119257087,1.8409905506679698,0.4235907461713913,2.8999674160964486,222,3.6168132942326494,231 Teaching and other Educational Professionals,113 Functional Managers and Directors,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,"355 Sales, Marketing and Related Associate Professionals",310,291,271,203,190,4.192078150577815,0.9798693798473069,49.67556848298177,5.05050505050505,14.206581948517433,20.60931899641577,201.3062015269312,34,14,1,1.0652920962199313,Diverse
E02006276,West Suffolk 016,South Norfolk and High Suffolk Claylands,39.5377092619328,Partially Within,3803,18,65,19,102,0.473310544307126,1.7091769655535105,0.49960557454641075,2.6820930844070467,200,5.259006047856955,613 Caring Personal Services,112 Production Managers and Directors,"355 Sales, Marketing and Related Associate Professionals",113 Functional Managers and Directors,231 Teaching and other Educational Professionals,181,155,148,142,137,4.1983400125989965,0.9798109067194346,49.53169447003504,4.759400473310544,12.726794635813832,20.06310807257428,201.89093280565345,31,13,0,1.167741935483871,Diverse
E02006272,Mid Suffolk 012,South Norfolk and High Suffolk Claylands,32.36089441366595,Partially Within,3674,17,63,8,88,0.46271094175285793,1.714752313554709,0.21774632553075668,2.3952095808383236,171,4.654327708219923,613 Caring Personal Services,531 Construction and Building Trades,711 Sales Assistants and Retail Cashiers,821 Road Transport Drivers,113 Functional Managers and Directors,185,148,148,137,127,4.197231930135296,0.9799543289824567,49.886082592338,5.035383777898748,13.091997822536744,20.277626565051715,200.45671017543276,34,13,1,1.25,Diverse
E02005601,South Norfolk 005,South Norfolk and High Suffolk Claylands,92.22422559648166,Partially Within,2399,4,36,12,52,0.16673614005835766,1.5006252605252188,0.5002084201750729,2.1675698207586493,133,5.5439766569403925,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,231 Teaching and other Educational Professionals,922 Elementary Cleaning Occupations,113 Functional Managers and Directors,127,122,95,81,78,4.174888805504837,0.9792293961583618,48.14496524146931,5.2938724468528555,14.33930804501876,20.967069612338474,207.706038416382,34,14,2,1.040983606557377,Diverse
E02006311,East Suffolk 010,South Norfolk and High Suffolk Claylands,21.20978594106693,Partially Within,3322,6,37,14,57,0.1806140878988561,1.1137868753762794,0.4214328717639976,1.715833835039133,279,8.39855508729681,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,926 Other Elementary Services Occupations,231 Teaching and other Educational Professionals,922 Elementary Cleaning Occupations,207,190,112,110,108,4.176764402841627,0.9786363944455096,46.808578142363906,6.231186032510536,15.322095123419627,21.884406983744732,213.63605554490326,35,12,2,1.0894736842105261,Diverse
E02006277,West Suffolk 012,South Norfolk and High Suffolk Claylands,10.014826530541363,Partially Within,4235,4,30,5,39,0.09445100354191263,0.70838252656434475,0.11806375442739078,0.9208972845336483,209,4.935064935064935,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,231 Teaching and other Educational Professionals,"355 Sales, Marketing and Related Associate Professionals",113 Functional Managers and Directors,206,184,172,158,146,4.174372608841338,0.9797188493592915,49.30686713567397,4.864226682408501,13.270365997638725,20.448642266824084,202.81150640708438,34,16,0,1.1195652173913044,Diverse
E02005599,South Norfolk 003,South Norfolk and High Suffolk Claylands,26.779728274078092,Partially Within,3398,5,21,5,31,0.14714537963507945,0.6180105944673336,0.14714537963507945,0.9123013537374927,116,3.4137728075338436,231 Teaching and other Educational Professionals,613 Caring Personal Services,223 Nursing and Midwifery Professionals,113 Functional Managers and Directors,711 Sales Assistants and Retail Cashiers,179,160,141,121,112,4.194512947850405,0.979841516025249,49.60690502582081,5.267804590935845,14.125956444967628,20.98293113596233,201.58483974750928,33,15,1,1.1187500000000001,Diverse
